glottocode,longitude,latitude,avgmonth_tmp,minmonth_tmp,maxmonth_tmp,avgmonth_pre,minmonth_pre,maxmonth_pre
arta1239,121.656,16.4185,24.299444850285848,21.90333366394043,26.06666704813639,240.20917117065855,98.37000195185344,419.3000111897787
assa1263,91.2932,26.0876,24.108611477745903,16.720000330607096,28.61666711171468,180.22805927052266,7.483333568523327,446.49334004720055
assy1241,43,36.75,19.337500254064796,6.43666677971681,32.9100004196167,46.99000086055862,0,91.86666895548503
ataa1240,122.9,9.715,26.537500397364298,25.490000534057618,27.70000031789144,174.27916935384275,24.203334061304727,331.5533386230469
atak1252,266.9173,30.9121,19.308611418141258,9.090000184377034,27.906667073567707,116.0980573259501,97.163334274292,148.17666969299316
atay1247,121.388,24.5209,18.90027815500895,12.316666920979818,24.99000047047933,168.07722486919826,76.73000113169353,280.206671778361
aves1237,62.112,34.217,15.183055783125262,2.2166666999459266,27.93666712443034,23.0955558915726,0,62.9166675567627
awap1236,145.714,-6.65534,19.475833728578355,18.376667149861653,20.32000052134196,178.0955585691664,91.97333482106527,246.89000498453777
baba1267,103.076,1.75414,26.867222584618464,26.09666697184245,27.59333388010661,196.92694760958355,155.42000198364258,240.60000330607096
bada1257,76.5974,11.3094,21.548055929607816,19.803333536783853,24.380000241597493,121.03305760924187,13.476667052755754,288.50333913167316
bafa1249,10.4518,5.84612,19.46666702164544,18.093333625793456,21.32333386739095,182.79666934590784,10.063333463668823,392.0100036621094
bali1278,115.075,-8.35714,24.433611498938667,23.446667035420734,25.0233336130778,189.4316698603539,53.9566682331264,377.06333923339844
bamb1269,-7.65,12.9,27.936667082044814,24.646667035420737,32.03333377838135,71.99250129467498,0,258.87000528971356
bant1281,87.04738,27.12147,17.12555587026808,9.450000190734864,21.83666706085205,173.43083657080103,13.12666677236557,563.95001220703125
bara1370,114.482,3.51211,26.19277809990777,25.593333625793456,26.813333638509114,262.59389312532215,208.02666956583658,361.39000345865884
bard1255,122.906,-16.6274,27.13611153496636,22.29000040690104,30.120000330607095,56.78388954866677,1.0600000185271106,212.99000193277996
basq1248,-1.31622,43.2787,12.308889100286695,5.696666781107584,19.620000330607095,98.35000146627426,56.03333441416423,131.2700017293294
nucl1418,-11.543,7.27501,26.44611146714952,25.206667137145995,27.703333791097005,262.3672275490024,12.3833335198462,608.4366811116537
bata1298,121.23,16.8266,24.226944822735256,21.910000228881835,26.01666692097982,212.49111514555082,35.8200006087621,419.796674601237
bayu1240,114.108,-23.3809,23.750278155008953,16.883333683013916,30.12333386739095,22.18194479983714,2.486666703472535,46.106667176882425
beij1234,116.1172766,39.9385466,12.076111326511535,-4.213333404064178,26.396667098999025,41.22722291735312,2.1000000315407914,153.70000203450522
beja1238,36.6666,17.2436,27.52638931804233,21.826667086283365,31.8966672261556,7.914444576804009,0,36.133333921432495
bela1256,27.8232,6.6503,26.712778165605332,25.306667137145997,29.000000445048013,100.72000173373769,0.9166666847964129,211.60667037963867
bela1254,25.6038,53.2307,6.247500140116446,-6.466666732231776,17.28333387374878,54.29555640485552,32.606667311986286,80.8966682434082
beli1257,29.7954,6.40428,27.40388928519355,25.793333689371746,29.896666971842446,88.72694590257274,0.6500000124176343,180.1366694132487
bell1243,233.311,52.3448,3.576111168662707,-4.086666752398014,12.003333568572998,160.74139132499695,73.63333441416422,256.92666982014975
bemb1257,29.2993,-10.6122,21.19972258143955,17.5600004196167,23.83333396911621,113.58500154523387,0.05000000024835268,274.4733367919922
beng1286,-4.23539,7.78122,27.21944482591417,25.306666819254556,29.350000381469727,89.32500153873116,6.453333516170582,157.22333475748698
beng1280,90,24,25.677500369813707,18.506667200724284,28.81666717529297,151.536669292094,3.6600000796218715,349.25333913167316
bero1242,8.81221,9.67037,22.621667056613497,20.940000534057617,25.383333587646483,104.95666891826937,0.5733333480854829,272.0266728719076
besi1244,101.676,2.717,27.178889322280884,26.690000406901042,27.793333689371746,182.69389175838893,116.43000132242838,250.95000305175782
biat1246,110.254,1.17596,26.23555589781867,25.60666700998942,26.786667124430338,323.345560836792,181.74000460306803,598.5733388264974
bini1246,5.70426,6.40701,26.897778113683067,25.196666717529297,28.820000330607098,175.80861459664172,10.526666722695033,362.7433390299479
bisl1239,166.89,-15.4,23.694722594155206,22.400000254313152,24.84333381652832,258.89944877756966,194.39333616892498,385.9500071207682
bang1354,17.227,-0.87437,25.53333370950487,24.993333625793458,26.216667048136394,134.6530579302046,41.69666748046875,202.3166702270508
bodo1269,92,26.1,23.954167069329156,16.62333370844523,28.523333803812662,162.29055866437653,8.21000005727013,389.38334096272786
boko1266,3.71771,10.5189,27.68000038464864,25.323333676656087,31.713333702087404,84.0869458173712,0.05666666800777117,239.82000579833985
boko1267,3.80058,9.52724,27.226389275656807,25.30000025431315,30.293333752950033,90.65500168169125,1.0866666925450168,220.2333371480306
chim1302,281.1479,-1.36727,10.676666861110263,10.113333638509115,10.960000228881835,57.59555650552114,27.753333679835002,87.94333591461182
bond1245,83.8141,19.1512,25.583333741294012,20.486667124430337,30.123333676656088,103.380835260099,5.7433333662649,264.2900067647298
bong1285,27.9918,7.4145,27.1580559041765,25.70333366394043,29.646667035420737,95.42750159156405,0.293333338201046,212.54667002360026
bora1271,37.882,1.05676,25.182222583558826,23.710000292460123,26.63333371480306,71.5205566474547,4.046666693687439,249.87667134602864
bord1248,282.8336,7.92993,25.89611144595676,25.406666819254557,26.500000190734863,244.62944933573405,107.86333491007487,356.276676940918
braz1246,-8.1,39.91,15.483333626058368,9.503333536783854,22.203333854675293,80.24916799741072,9.41333350961407,132.90333461761475
bret1244,-3.78934,48.2452,10.751111295819282,5.936666802565257,16.283333683013915,91.66055684685708,51.230000813802086,137.2466697692871
bugh1239,159.802,-8.47948,26.1747226662106,25.300000381469726,26.693333880106607,239.3105592886607,152.1366684595744,358.526673634847
bulg1262,25.047,43.3646,11.043055743020442,-2.0300000210603075,21.896666971842446,50.188334127267204,38.44333391189575,76.78666750590007
buli1254,-1.26748,10.5763,28.616111501057944,26.353333536783854,32.06000035603841,82.05944574409061,0.3633333424727121,244.40333836873373
nucl1310,93.9665,20.7926,22.018889300028484,17.54000047047933,25.08666712443034,269.3936150881979,6.703333603342376,787.6300089518229
busa1253,4.39929,9.91074,27.541944842868382,25.59666697184245,30.68000036875407,89.87361274661703,0.9000000111758709,220.35000330607096
cahu1264,243.309,33.5324,15.051666883627574,7.8033334891001385,24.613333829243977,38.69055615965691,3.7333333795269334,82.81333454002937
caju1236,268.3867,29.6869,20.106666996743943,10.906666771570842,27.686666997273765,130.8552800402459,89.69000177234412,194.0800033569336
calo1236,0.6,41.424,14.423333596520953,6.690000081062317,23.35000031789144,46.20611201646841,15.9033336425821,66.85000149408977
cari1275,304.666832,5.722918,26.966111442777844,26.08000030517578,27.876667022705078,179.3963920738962,82.05000189145406,306.1833391825358
caro1242,145.765,15.205,27.31000034544203,26.006666946411134,28.22333380381266,167.92194740507338,73.99666792551676,325.3000040690104
casi1235,121.878,16.2176,24.299444850285848,21.90333366394043,26.06666704813639,240.20917117065855,98.37000195185344,419.3000111897787
stan1289,1.569,41.453,14.570833628707462,7.993333514531454,22.440000406901042,51.68527861982584,24.223333477973938,82.300001202027
cayu1262,294.51779999999997,-13.2482,26.902778132756552,24.146666971842446,28.42000045776367,126.86305772506942,23.63333371281624,251.15333786010743
cebu1242,124.367,8.38799,25.596667056613498,24.713333702087404,26.61333376566569,186.53944763210086,78.66333467165629,263.7766710917155
cent2127,198.514,60.3062,-1.2383333322902519,-13.466666873296102,12.693333530426026,37.050833916332984,18.710000483194985,78.89666817982992
cent2292,120.92,17.08,23.327222553888955,21.31333376566569,25.020000203450522,231.92833736273977,12.040000136693317,617.680012512207
carr1249,235.672,54.3768,2.4133333769523433,-11.693333594004311,14.413333543141682,42.46277842124303,21.22000036239624,53.813333956400555
sout2789,-2.52265,10.4226,28.103889237509833,25.890000279744466,31.33333371480306,84.82861259051909,2.2499999940395354,211.7300053914388
cent2050,13.13,11.8,27.775555997424654,22.533333778381348,32.630000813802084,49.248611949570474,0,198.41666997273762
cent1989,105.015,12.0515,27.4466670566135,25.256667200724284,29.450000381469728,120.0994462447034,4.726666764418284,252.1500045776367
cent1972,45.8077,35.6539,14.584444661604033,0.8000000208616256,28.10666700998942,35.66361177747862,0.4800000133613745,78.01666787465413
mala1479,103,1.85856,26.867222584618464,26.09666697184245,27.59333388010661,196.92694760958355,155.42000198364258,240.60000330607096
cent1990,93.3921,7.94812,26.453333716922337,25.890000597635904,27.510000292460123,199.39055931303236,84.20666783650717,277.09667104085287
cent1973,69.4529,31.9153,17.04444467988279,3.946666717529297,27.946666971842447,24.91666706419653,3.663333359112342,51.443334563573195
cent2128,189.728,63.4308,-3.9636111632610365,-15.70000017484029,7.920000123977661,34.422500515646405,16.396666971842446,68.89333457946778
cent2131,252.846,27.5648,12.530278021097184,5.310000125567118,19.04666716257731,50.09555638159315,10.146666834751766,154.45666910807293
chad1249,13.5,14.67,28.47055606312222,20.690000343322755,33.81000073750814,16.13111143906911,0,110.04666881561278
cham1312,144.74474,13.438011,27.49083374341329,26.70333366394043,28.106667200724285,202.04500388304393,90.30000089009603,363.6933403015137
chan1313,94.9536,26.4336,17.96555587450663,11.196666876475016,22.406666946411132,154.626669271787,13.240000208218893,390.2100067138672
chan1310,83.4488,28.684,0.6291666854379907,-8.466666746139527,9.076666831970215,45.617500831248854,16.670000338057676,95.57000211079915
chek1238,159.625,-8.27055,26.1747226662106,25.300000381469726,26.693333880106607,239.3105592886607,152.1366684595744,358.526673634847
chep1245,84.9017,27.7206,21.077222572432625,12.530000273386637,26.593333625793456,197.82361374845107,10.906666794419289,611.273344930013
cher1273,276.837,35.4664,11.38472245912999,0.9066666920979817,21.0100004196167,146.68250240948464,120.29666864871979,179.82333641052247
chey1247,253.341,45.5321,7.209722340769239,-7.943333544333776,22.120000457763673,32.107500516374905,14.653333457310994,69.83000030517579
chip1241,265.7262,47.347,4.517500072841843,-14.360000276565552,20.496666971842448,55.0133342527681,12.793333601951598,99.5066687266032
choc1276,271.5,32.25,17.915278075801,7.206666819254557,27.30666707356771,118.43722404208448,74.59333417812984,164.0066685994466
cung1238,10.4104,6.59687,23.51111150317722,22.0733336130778,26.236667188008628,161.6330580704742,3.906666739781697,347.1166732788086
chuu1238,151.598607,7.346993,27.594167052374946,27.396667035420737,27.816667111714683,316.1688949055142,193.00333620707195,404.9933403015137
clas1250,263.03,19.72,20.809444766574437,16.566666920979817,23.710000292460123,139.5388908545176,63.61000083287557,291.0900024414062
clas1252,42.1432,37.1129,18.34222248527739,5.5166667660077415,31.81333395640055,58.207223073289626,0.18666666770974796,110.97000128428141
clas1249,41.346422,38.592316,8.951111272080905,-5.590000097950299,22.91666711171468,65.61611228738394,4.39333339681228,118.98000138600668
coas1301,237.006,38.3285,13.832500239213308,8.496666892369587,18.503333536783853,76.57000123485923,2.1366667228440446,202.4833360671997
cent2087,123.403,13.7574,26.642500358157687,24.913333829243978,27.91666711171468,241.36500470373366,113.57000223795573,459.2433446248372
coma1245,259,34,16.172500242251488,3.8366667454441385,27.916666984558105,42.10222298869242,12.666666854918002,81.36333475112914
corn1251,-4.18619,50.5233,9.844722368671663,4.843333406498035,15.396666940053304,107.31444632874594,73.4333348274231,153.40333620707193
cree1270,272.5,31,18.035000289811027,8.490000136693318,26.33000030517578,132.12194648401604,76.34000149766604,176.95000279744465
czec1258,15.10437,49.873398,7.656944571870069,-2.5766667058070505,17.00000025431315,51.75833413203557,32.50000052452087,81.89000129699707
port1286,168.046,-16.3083,23.627500385708277,22.01333376566569,25.223333740234374,233.73028209474353,162.006671333313,383.2033401489258
dagb1246,-0.43227,9.64745,27.84583373599582,25.730000241597494,31.1466672261556,96.98750182659262,0.8133333476881187,242.04667205810546
daka1243,168.013,-16.2696,23.627500385708277,22.01333376566569,25.223333740234374,233.73028209474353,162.006671333313,383.2033401489258
dako1258,263.42,45.86,5.702777886845999,-13.263333543141682,22.11666711171468,45.058334023298485,11.64666684071223,90.45000197092692
dani1285,9.36284,54.8655,8.044722361841963,0.17000001395742104,15.90333366394043,71.20111243724823,44.006667900085446,95.7000015258789
dehu1237,167.229,-20.8892,22.945000410079956,19.700000381469728,26.020000394185384,140.14194672637515,64.18000049591065,254.17000471750896
tana1289,209.241,60.4712,1.4786111470311878,-8.430000207821529,11.803333600362143,63.54305653174718,35.53333387374878,113.0966687520345
devo1240,-1,53,9.143611275052859,3.4166667540868123,15.796667003631592,59.21750096744961,53.033333492279056,67.99000132878622
dhal1245,114.937,-22.196,24.809167051315306,17.98000036875407,30.710000292460123,24.303889208121433,1.3966666802763938,50.456667073567715
dhar1247,114.847,-24.0601,22.772222619586522,15.590000375111897,29.690000343322755,21.68472252579199,4.163333408534527,42.73333351612091
didi1258,33.6869,4.21489,23.453055911593967,22.090000343322753,24.993333625793458,69.44500119156308,14.300000353654225,122.25000190734863
dima1251,93.1806,25.4198,21.234722577200994,14.706666914621989,24.92666695912679,162.94694728917545,13.24000020424525,403.15000610351564
diri1252,20.6678,-18.1681,22.242778129047817,15.993333657582602,25.83000030517578,48.015278635380994,0,155.04333572387696
djin1253,134.82,-12.462,27.083333688312106,23.800000190734863,29.38333377838135,99.5394463268419,0.3900000070532163,269.5700038909912
djiw1241,116.98858,-24.10724,23.61583371427324,15.186666997273763,31.176667086283366,22.53222266692254,3.4233334049582482,53.30666790008545
doro1266,147.986,-9.56687,25.787222629123264,24.600000445048014,26.70000031789144,162.4236141204834,92.23333390553792,230.6600034077962
dutc1256,5,52,9.304444582925903,2.0866666903098423,16.71333367029826,66.78139004707336,47.40666758219401,81.59666830698649
dzon1239,89.581604,27.410786,9.540833474509418,1.7033333656688532,15.07000020345052,200.4691702560832,5.420000084986289,634.1700124104817
east2387,-11.7496,9.71107,25.83666707144843,24.236666933695474,28.026667086283364,171.80583581142128,1.82666670208176,418.9533376057943
huaa1248,20.79583,-24.20022,20.505278107855055,12.200000190734864,27.10666707356771,23.912500379876132,0.516666676600774,56.20666788419087
tang1336,94.3567,25.0489,17.511944762865703,10.893333562215169,21.323333803812663,141.0894466261069,12.49666685263316,342.460004679362
nucl1235,45,40,5.680555670853289,-8.67333344221115,19.093333689371743,45.131111915244,23.203333870569864,86.35000139872233
east2304,62,28,19.815278051959144,8.0266667842865,30.483333524068197,9.593889036484889,0.21000000536441807,21.206667081514993
east2534,284.3861,62.1735,-9.245000142604113,-25.87000020345052,6.716666730244954,34.51694498591953,18.59333388010661,59.30333417256673
east2333,108.354,12.3939,21.841389226913453,19.320000394185385,23.843333689371743,142.41166824301084,13.020000211397807,257.20001220703125
east2542,280.2497,45.0112,4.93638895303011,-10.703333473205566,18.783333619435627,92.31389054722256,66.53000062306722,123.42666893005371
panj1256,75.6702,30.0368,24.422222590446474,13.403333473205567,33.820000712076826,44.47750073865884,3.3733334464331466,165.28666915893555
east2295,19.42,51.75,8.172222367612024,-4.393333384394646,18.68333371480306,46.611667546961044,27.003334045410156,77.99000142415365
efik1245,8.38121,4.89379,25.96750037935045,24.696666971842447,27.32666695912679,228.63250343634024,29.36000054677327,431.6166707356771
egyp1246,30.834959,28.381735,21.406666991445753,12.336666870117188,28.52333354949951,0.35583334167798364,0,1.1366666940351329
egyp1253,31,31,20.24611144065857,13.366666889190673,26.4733336130778,10.852222388962076,0,38.63666736284892
enga1252,143.685,-5.45619,21.284444840749106,20.480000241597494,21.626667149861653,228.93194914923774,131.22333577473958,324.8233388264974
esan1238,6.33917,6.25685,26.52861156463623,25.003334045410156,28.433333841959634,169.56778070980477,11.423333464066186,341.22667388916017
esse1265,-1,53,9.143611275052859,3.4166667540868123,15.796667003631592,59.21750096744961,53.033333492279056,67.99000132878622
esto1258,25.82,58.55,4.892777860247426,-6.773333378632864,16.496667003631593,52.989167547225954,31.036667410532633,75.81333440144857
ewee1241,0.814975,6.46061,26.74361147880554,24.86666711171468,28.31666704813639,94.39861276298761,13.99666687051455,222.8000030517578
fiji1243,178.33,-18,24.2519448545244,22.080000368754067,26.29333381652832,194.60250362025366,80.30333474477132,378.5733423868815
fili1244,123.464,12.265,27.60027812321981,26.0133337020874,29.11000016530355,163.45778084463544,58.91333486239116,257.18333969116213
finn1318,25.5577,64.7628,1.5850000017012162,-11.703333552678426,15.403333536783855,42.683334022098116,23.89333372116089,71.60333442687988
fore1270,145.5065,-6.64473,19.475833728578355,18.376667149861653,20.32000052134196,178.0955585691664,91.97333482106527,246.89000498453777
stan1290,2,48,10.49027797124452,3.1533333867788316,18.366666984558105,51.43805644727416,44.51333411534627,60.83000170389811
futu1245,170.215,-19.5303,22.393611473507352,19.80666707356771,24.993333689371745,162.4036140759786,87.04666786193847,286.5166727701823
fuyu1242,147.312,-8.6371,20.108611483044093,18.790000279744465,21.10000031789144,221.55833665529886,92.79333534240723,333.48333841959635
gaaa1244,-0.18598,5.65488,26.580000363455877,24.793333689371746,27.93333371480306,78.39694583972708,14.410000112901132,183.62666905721028
gaam1241,33.9797,11.4674,26.993055899937946,24.640000279744466,30.57666695912679,61.57389012546175,0,181.96667073567707
gade1242,7.49869,8.71139,26.763055912653606,24.9100004196167,29.7733336130778,97.81027945445643,0.5833333412806192,227.98333689371745
gali1258,-7.5343,42.2446,11.813055762979719,5.226666760444641,19.270000394185384,103.44805724985069,26.5200004418691,170.4200039545695
gamb1252,-16.1544,13.5337,27.327778159247504,24.270000457763672,29.08666706085205,71.34944541704738,0,313.5100036621094
gand1255,32.15153,0.66884,22.094722588857014,21.22000045776367,22.92666702270508,107.4894463274214,45.06333405176799,159.6333366394043
gari1256,273.09090000000003,15.3529,23.022500361336604,20.410000356038413,24.896667162577312,109.23611264063253,27.260000638167064,192.0166690826416
garo1247,90.462,25.2954,24.350555936495464,17.43666715621948,27.9100004196167,220.0605588775128,2.9166667101283874,541.3566802978515
gbar1246,7.10757,8.46411,26.90722262594435,25.110000356038412,29.880000368754068,98.60139069569607,0.8500000067055226,227.07333628336588
geda1237,145.781,-5.18175,26.1011114915212,25.68333371480306,26.403333727518717,267.65861566331654,120.53666826883952,383.5100067138672
geez1241,40.6821,10.1342,27.02388925022549,23.456666882832845,30.63666706085205,41.10472295907223,5.3200000584125515,121.91000162760416
gela1263,160.186,-9.04587,26.667222637600368,25.806667200724284,27.093333752950034,197.82528133392333,110.79000180562338,342.78333740234376
nucl1302,43.78613,41.850397,5.769444561687608,-7.446666836738586,17.70000025431315,68.6888899842898,43.393333943684894,116.96000213623047
stan1295,12.4676,48.649,8.371111271965006,-1.9866667134066425,17.876666927337645,63.73666802777184,42.400000762939456,98.49666926066081
giky1238,0.56975,8.39478,25.739722575081718,23.966667238871256,28.060000228881837,111.16444643394401,8.110000133762757,219.24000295003256
gilb1244,173.64,0.179,28.079444832272,27.970000394185384,28.26666692097982,153.26444690873225,99.07666758696237,250.67667266925176
meso1252,43.1095,33.8178,22.738055964310963,9.683333476384481,35.20666720072428,13.761944763921202,0,30.58000068664551
giry1241,39.6648,-3.30638,25.810000371932983,23.90666700998942,27.533333651224773,84.50805720753141,17.683333628127976,234.49333852132162
glav1244,13.8652,11.1334,27.62833374341329,23.243333625793458,32.45666739145915,55.40583440042618,0,213.9033368428548
goan1235,74.2098,15.2732,25.750000370873344,23.800000445048013,28.510000228881836,213.881670185282,0.046666667610406866,902.6500142415364
goem1240,9.72453,8.74455,27.063055907355412,25.060000483194987,30.360000356038412,88.90722371056262,0.12333333417773247,209.28333740234376
gras1249,147.437,-9.51218,26.234167093700833,24.996667226155598,27.10333360036214,142.22972541650137,57.573334058125816,235.9800048828125
guar1292,298.3066,-15.8247,25.02861148516337,21.5233336130778,27.246667226155598,100.00333508219984,20.476667126019795,194.2900032043457
guja1252,71.0962,22.687,26.937500434451632,19.183333778381346,32.900000699361165,43.68027842791958,0.26000000884135566,191.9533365249634
gulf1241,47.5,30.17,25.13555608590444,12.420000171661377,36.10666720072428,10.789444630427493,0,29.61000071366628
gung1250,31.4819,2.06754,23.65500037935045,22.60666707356771,24.833333587646486,88.9683351447185,17.54333362579346,142.57000249226888
gwer1238,33.8227,1.11392,23.526944801542495,22.510000292460123,24.52333386739095,112.79055746131473,37.503334029515585,192.23333587646485
haaa1252,30.4894,-3.77873,20.71416703859965,19.50000025431315,21.913333638509116,101.84944630939927,2.363333392391602,197.04667027791342
hais1244,231.398,53.964,5.004722309091853,-3.160000052054723,13.706666787465414,236.7875045829349,94.59666798909505,426.3166758219401
hait1244,287.863885,18.795135,24.76805593172709,22.716667048136394,26.3100004196167,118.92416826354132,20.57333362897237,247.32000350952148
hakk1236,116,25,18.787500356303322,9.100000095367431,27.00666700998942,145.0655579334746,39.19333406289418,291.71333669026694
halh1238,106.28874,48.32397,-1.7238889539407352,-23.036667251586913,16.483333651224772,30.47555606795682,3.290000057220459,90.45333506266276
haus1257,8.7804,11.1513,25.72527813381619,21.89666690826416,29.706666946411133,73.65833484950579,0,255.70333964029948
hava1248,246.615,35.6302,12.094444655709797,2.296666697661082,23.610000546773275,27.43361157981886,9.683333531518777,47.73666736284892
hawa1245,204.57,19.6297,18.700555891460844,16.97333377202352,20.30666707356771,182.06750321388245,106.9566686630249,264.11333758036295
hdii1240,13.6881,10.942,26.185555956098767,22.350000381469727,30.856667137145998,65.19194550081673,0.45666666527589167,230.786669921875
heil1246,232.779,51.7045,5.11722232753204,-0.7933333463966845,12.50333350499471,209.7655591169993,91.87333418528239,332.60667165120446
here1253,20.5655,-21.0231,21.298055863380434,14.190000120798747,25.90333366394043,32.69027829875963,0,88.8333351135254
hida1246,258,47.33,5.124444515982436,-12.376666847864787,20.913333829243978,36.38555615546389,10.650000222524007,90.33000144958496
hili1240,122.974,10.4018,27.44972260263231,26.196667035420734,28.806667137145997,202.5336146440771,32.006666866938275,384.5166748046875
hind1269,77,25,25.321111522780527,15.78666706085205,33.54666728973389,74.48805696273016,3.8400000810623167,310.4600082397461
hind1270,78.91266666666667,20.558666666666667,27.362500450346207,20.870000457763673,35.23666737874349,90.89833505625526,9.506666788707175,300.7633382161458
hmon1333,103.164,21.5461,23.091111477216085,16.826667022705077,27.253333791097006,152.63389136095842,25.306667200724284,356.45667266845703
hmon1264,101.95,22.5638,19.367500352859498,13.613333479563396,23.213333638509116,147.9577801619139,22.073333701491357,386.5066721598307
hooo1248,87.1188,23.9596,26.24250038994683,18.73000036875407,31.573333803812663,111.0333352961474,3.3400000778337318,306.710004679362
hoch1243,271.5,43.5,7.221944577929874,-9.490000120798747,22.020000394185384,66.34694560567539,26.113333988189698,102.75000222524008
hung1274,19.6555271429,46.9068585714,10.87083352988379,-1.6999999982615308,21.21666717529297,44.49472304731607,29.10333398183187,70.0966671625773
wyan1247,282.5,44.33,6.785555673804548,-8.120000195503234,20.506666882832846,73.59250139130486,57.710000864664714,91.05666885375976
iban1264,112.934,2.09041,25.318611473507353,24.793333752950033,25.816666984558104,290.7330608791775,204.7633374532064,388.5566762288411
ibib1240,7.86688,5.15279,26.19361155298021,24.96666711171468,27.73666706085205,202.69861443162793,23.860000177721183,371.52000528971354
icel1247,-19.0212,63.4837,3.441388947454592,-1.2600000128149986,9.810000197092693,129.06472477250628,103.2966693242391,164.77666969299315
nucl1417,7.23441,4.62705,25.34888922373454,24.163333574930828,26.706667073567708,206.17472562998947,30.220000433176757,378.8666717529297
ilok1237,120.993,15.9361,27.173055961396958,25.310000292460124,29.010000546773274,185.33305908872023,11.433333655198416,486.4066767374674
ipai1240,243.007,33.005,14.06305579079522,7.6400001525878904,22.723333740234374,42.10166742679559,2.8866667327781514,89.6200029393037
iqui1243,286.02954,-3.31233,26.671389272477892,25.70000031789144,27.380000368754068,261.1988931682375,215.1966702779134,320.3033354441325
iraq1241,35.2939,-4.19948,18.015555953979494,15.703333536783854,19.200000445048016,68.75888999570161,1.2166666870315868,153.29666926066082
iris1253,-7.61509,53.2186,9.02916683057944,4.330000102519989,14.816666920979818,74.6830569518937,57.2700008392334,92.00666796366374
isim1234,35.42881,-3.423772,19.398889276716446,17.303333854675294,20.53666706085205,59.15250124989284,4.440000120053688,141.94666913350423
isth1244,265.1556,16.4548,27.21750038994683,24.89666690826416,29.496667098999023,89.46333473556572,1.196666696667671,268.5033365885417
ital1282,12.6489,43.0464,11.920277969704735,3.3100000580151874,21.443333689371745,80.2388902703921,58.46666774749756,114.0200028737386
ixil1251,269.1065,15.4569,18.303333735466005,16.310000451405845,20.000000381469725,187.40055864387088,65.2166680018107,343.156672668457
iyoj1235,296.7617,-22.1896,23.40222259097629,16.873333676656088,27.80000031789144,71.93750128981968,5.060000113149484,171.53000399271647
izon1238,5.51702,5.17986,26.723333687252467,25.21000010172526,28.340000343322753,218.28333714962417,28.703333854675293,431.9966715494792
nucl1643,135,35,12.272777963926394,0.820000011722247,24.890000343322754,143.38528022236295,97.04666798909506,219.90667063395182
java1254,109.287,-7.001,25.65472257932027,24.75666700998942,26.31666704813639,331.0338942382485,103.38000286271175,582.7833455403646
jeha1242,101.541,5.63695,25.578055953979494,24.503333600362144,26.603333727518717,219.99417057567172,80.35333372751872,400.80000966389974
jewi1240,44.245,32.273,23.808333734671272,10.466666809717815,35.99333407084147,9.46555574014783,0,20.350000381469727
jica1244,252.993,36.8079,7.078889004699886,-4.893333421150843,19.420000394185383,35.30416727444778,18.320000237723193,58.750001176198325
djin1251,133.659,-17.165,26.351667091581557,19.39000040690104,31.09666716257731,45.9250009222784,0.9600000247359276,147.54333661397297
jude1267,45,15,19.634166979789732,14.466666889190673,24.360000483194987,36.52111166564541,7.126666808128358,77.38333415190378
kich1262,268.8304,14.5278,16.731944802072313,14.606666882832846,18.396667035420737,150.8575023472309,9.090000136693318,356.2433380126953
cent2100,116.681,6.02998,23.931111537085638,23.196667035420734,24.70333366394043,198.6563921822442,123.42333583831787,268.51333656311033
kala1397,144.585,-5.25216,24.607778141233656,23.990000216166177,24.91666685740153,288.9138933499654,144.84000256856282,421.3933380126953
kara1499,132.678,-3.47037,26.2727781507704,25.29333381652832,26.81000010172526,243.7947270605299,182.56333777109782,318.27667198181155
kali1308,245.81,47.5825,5.97083345366021,-5.766666704416275,17.723333581288657,38.23638955768612,28.520000457763672,60.30333429972331
kamb1297,37.9532,-1.60827,22.503611453374226,20.31333376566569,24.343333752950034,56.04500093768454,0.6066666804254055,210.75000406901043
nucl1305,76.1198,13.5878,24.69194481637743,21.980000495910645,28.503333600362144,47.63555641778642,0.33333334401249887,128.53666826883952
kapi1249,154.797223,1.039166,27.263611459732054,27.00333366394043,27.423333740234376,305.9166666666667,229,376
kara1483,34.2761,2.45157,23.712222549650406,22.6000005086263,24.910000292460122,80.63194574680594,16.586667021115623,127.33000208536784
kash1277,74.330455,34.166825,11.041944681294263,0.4766666675607364,20.243333689371745,47.41472307814078,15.486666835347812,86.24666757583618
newa1246,85.326,27.67,17.709444773197173,9.230000193913778,23.51333376566569,169.1388920140763,9.803333493073783,526.6200093587239
kato1244,236.568,39.7002,10.573611295223236,4.7033334096272785,17.53666696548462,99.50166862652533,4.316666756073634,235.40333824157716
kati1270,70.9826,35.4145,4.10166671425104,-8.133333508173624,14.760000165303548,75.92722356650565,22.390000176429748,157.46666870117187
kawi1241,111,-7,26.82333369255066,26.26000035603841,27.60333366394043,160.49916898852422,28.976667060951392,293.8866704305013
kaza1248,71.454,51.17,2.575000083736248,-16.263333479563396,20.986667188008628,25.926944845087,13.79666694800059,50.17333386739095
khas1269,91.9998,24.977,24.83777813911438,18.333333841959636,28.43000030517578,300.54806117643085,8.003333431233962,740.2533447265625
khmu1256,101.671,20.2463,22.239444873068066,17.256667041778563,25.166667238871256,130.43055789843203,17.643333850304284,312.8466735839844
khot1251,79.04,38.33,12.57361133456644,-5.333333388964335,26.310000292460124,2.9300000578165055,0.23666666597127917,7.060000151395798
