id,year,title,imprint,author,langname,glottolog_langname,subclass,glottocode,area,langfamily,affiliation,longitude,latitude,population,subsistence,doreco,oclc,lcc,access,url,rights,copyright
mdp.39015046835909,1988,Cervantes-Walls Spanish and English dictionary : Spanish-English/English-Spanish : dictionary / compiled by José Ramos Cervantes and Alfonso Vasseur Walls.,"National Textbook Co., 1989 [i.e. 1988]",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,51469258,NA,deny,NA,ic,NA
txu.059173004457319,1955,"Common usage dictionary, Spanish-English, English-Spanish. By Ralph Weiman and O. A. Succar.",Crown Publishers [c1955],NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,6444682,55012162,deny,NA,ic,NA
mdp.39015046429745,1999,"Compact American Spanish dictionary : Spanish-English, English-Spanish.","Houghton Mifflin Co., c1999.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,40820886,99011861,deny,NA,ic,NA
ucm.5315910390,1798,Diccionario nuevo de las dos lenguas española e inglesa : en quatro tomos ... = A dictionary of the Spanish and English languages : in four volumes / compuesto por ... Tomas Connelly ... y Tomas Higgins ... = compiled by ... Thomas Connelly ... and Thomas Higgins ... ; Parte primera Tomo II = Part the first Volume II.,"en la Imprenta Real : por Pedro Julián Pereyra, 1798.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,NA,NA,allow,NA,pd,NA
txu.059173018310975,1945,"Dictionary of spoken Spanish; Spanish-English, English-Spanish.","War Dept., 1945.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,1200333,a  46005349 //r59,allow,NA,pdus,NA
nyp.33433082177845,1848,"Dictionary of the Spanish and English languages : with a great variety of terms relating to tha arts, sciences, manufactures, merchandises, navigation and trade / by S.H. Blanc.","Printed for Saint-Hilaire Blanc and Co., Paris; and Henry G. Bohn, London, 1848.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,38583627,NA,allow,NA,pd,NA
nyp.33433082177886,1893,Dictionary of the Spanish and English languages.,1893,NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,37749044,NA,allow,NA,pd,NA
uc1.31822003851821,1989,"El diccionario del español chicano = The dictionary of Chicano Spanish / compiled by Roberto A. Galván, Richard V. Teschner","National Textbook Company, c1989",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,19646358,NA,deny,NA,ic,NA
hvd.hn5y29,1911,English-Spanish conversational dictionary with a Spanish-English vocabulary and a grammatical appendix.,"H. Altemus Co., 1911.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,79021481,NA,allow,NA,pd,NA
uc2.ark:/13960/t4qj7nr7p,1900,"Everybody's Spanish dictionary : Spanish-English, English-Spanish = Diccionario Español para todo el mundo : Español-Inglés, Inglés-Español.","D. McKay, [19--?]",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,7058920,NA,allow,NA,pd,NA
mdp.39076006801356,1966,"Follett world-wide Spanish dictionary. Spanish-English, English-Spanish (American English). Based on the 1964 rev. ed. of the Fucilla Spanish dictionary, by Joseph G. Fucilla. Revised by Ida Navarro Hinojosa. Edited by Richard J. Wiezell. With a traveler's conversation guide containing hundreds of expressions and items of information useful to tourists, students, and businessmen.","Follett Pub. Co., 1966.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,1207812,65020611,deny,NA,ic,NA
osu.32435083704809,1949,Funk & Wagnalls English-Spanish conversational dictionary for travelers and students.,Funk & Wagnalls Co. [1949],NA,Spanish,Spanish,english-x,stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,1867969,49010009 *,deny,NA,ic,NA
mdp.39015032099080,1993,Gran diccionario español-inglés = English-Spanish dictionary / dirigido y realizado por Ramón García-Pelayo y Gross ; con la colaboración de Micheline Durand ... [et al.].,"Larousse ; Larousse Kingfisher Chambers [distributor], c1993.",NA,Spanish,Spanish,english-x,stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,30431054,93086201,deny,NA,ic,NA
uc1.32106018837960,2006,"Harrap's paperback dictionary-diccionario : Español-Inglés, English-Spanish / editors, Teresa Álvarez, Liam Rodger","Harrap, 2007",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,65203026,NA,deny,NA,ic,NA
uva.x000836031,1930,"Hugo's pocket dictionary, Spanish-English and English-Spanish;","David McKay company, c1930.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,1450912,30029434,allow,NA,pdus,NA
uiuo.ark:/13960/t5m955362,1900,"Laird & Lee's vest-pocket standard English-Spanish, Spanish-English dictionary by F.M. de Rivas.","Laird & Lee, 1900.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,4354588,5453,allow,NA,pd,NA
coo.31924051782724,1988,"Langenscheidt's new standard Spanish dictionary : Spanish-English, English-Spanish / by C.C. Smith, G.A. Davies, H.B. Hall.","Langenscheidt, c1988.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,20523417,89130989,deny,NA,ic,NA
uva.x002599880,1927,Lippincott's new Spanish-English and English-Spanish pocket dictionary.,"J. P. Lippincott, [1927?]",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,20009668,NA,allow,NA,pd,NA
nyp.33433082177837,1908,"Pocket dictionary of the English and Spanish languages. Commercial, technical and conversational. Comp. by Geo. Fred. Barwick ...","O. Holtzes Nachfolger, 1908.",NA,Spanish,Spanish,english-x,stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,14665295,15003164,allow,NA,pdus,NA
inu.30000011313065,1926,"Pocket dictionary of the Spanish and English languages by Wessely and Gironés, thoroughly rev. and entirely re-written, by L. Tolhausen ... and G. Payn.","B. Tauchnitz, 1926.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,42704101,NA,allow,NA,pdus,NA
uc1.32106014834441,1999,"Random House Spanish-English, English-Spanish dictionary / Margaret H. Raventós ; revised and updated by David L. Gold","Random House, c1999",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,40609038,99010228,deny,NA,ic,NA
txu.059173015232150,1999,"Spanish-English, English-Spanish (Latin American) : dictionary and phrasebook / Ila Warner.","Hippocrene Books, c1999.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,42396229,NA,deny,NA,ic,NA
pst.000050229772,2000,"Spanish-English, English-Spanish dictionary.","Geddes & Grosset, 2000.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,45338737,NA,deny,NA,ic,NA
mdp.49015002909316,2001,"The American Heritage Spanish dictionary : Spanish/English, inglés/español","Houghton Mifflin, c2001",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,46683869,2001024524,deny,NA,ic,NA
mdp.39015047515435,1996,"The New World Spanish-English, English-Spanish Dictionary / Salvatore Ramondino, editor.","Penguin Group, 1996.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,34553360,96008047,deny,NA,ic,NA
umn.31951d01452389x,2001,"The Oxford Spanish dictionary : Spanish-English/English-Spanish / chief editors, Beatriz Galimberti Jarman, Roy Russell ; edited by Carol Styles Carvajal, Jane Horwood = El diccionario Oxford : Español-Inglés/Inglés-Español / dirección editorial, Beatriz Galimberti Jarman, Roy Russell ; editores Carol Styles Carvajal, Jane Horwood.","Oxford University Press, 2001.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,46836798,2001268205,deny,NA,ic,NA
uc1.32106018764396,2007,"The Oxford colour Spanish dictionary plus : Spanish-English, English-Spanish = español-inglés, inglés-español","Oxford University Press, 2007",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,84995374,2007010974,deny,NA,ic,NA
uva.x000867331,1981,"The University of Chicago Spanish dictionary : a new concise Spanish-English and English-Spanish dictionary of words and phrases basic to the written and spoken languages of today, plus a list of 1000 Spanish idioms and sayings with variants and English equivalents / compiled by Carlos Castillo & Otto F. Bond, with the assistance of Barbara M. Garcia.","Pocket Books, 1981, c1977.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,7163442,NA,deny,NA,ic,NA
uiug.30112056981613,1942,"The frasograf, English-Spanish; a dictionary of phrases, idiomatic expressions and words most commonly used in everyday conversation. By Albert Avigdor...","Standard Editions Co., [1942]",NA,Spanish,Spanish,english-x,stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,2749432,42019102,allow,NA,pdus,NA
inu.30000107538336,2006,Webster's New World concise Spanish dictionary.,"Wiley Pub., c2006.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,64282381,2005938171,deny,NA,ic,NA
uc1.31822034180075,2004,Webster's Spanish-English/English-Spanish dictionary / by Edwin B. Williams,"Gramercy Books, c2004",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,54882003,2004047413,deny,NA,ic,NA
pst.000067114337,2009,Word-for-word English-Spanish Spanish-English dictionary.,"HarperCollins, 2009.",NA,Spanish,Spanish,x-english (and english-x),stan1288,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic",-1.11788,40.4414,327355040,other,NA,246895256,NA,deny,NA,ic,NA
uc1.c105284269,2011,Skwxwú7mesh sníchim xwelíten sníchim : Skexwts = Squamish - English dictionary / Skwxwú7mesh Uxwumixw Ns7éyxnitm ta Snewéyalh = Squamish Nation Education Department.,"Squamish Nation Education Department ; in association with University of Washington Press, c2011.",NA,Squamish,Squamish,x-english (and english-x),squa1248,North America,Salishan,"Salishan, Coast Salish, Central Salish",236.986,49.3231,100,hunter-gatherer,NA,580105040,2010010123,deny,NA,ic,NA
nyp.33433081824520,1871,A dictionary of modern Arabic. By F. W. Newman.,"Trübner & co., 1871.",NA,Arabic,Standard Arabic,x-english (and english-x),stan1318,Eurasia,Afro-Asiatic,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic",43.8525,27.9625,273989700,other,NA,5384865,11019148,allow,NA,pd,NA
