word	language_name	same_meaning	provenance
bass	Cimbrian	False	Wiktionary
bass	English	True	Wiktionary
bass	German	True	CogNet
bass	Kwama	False	CogNet
bass	Latvian	True	Wiktionary
bass	Lombard	False	Wiktionary
bass	Luxembourgish	False	Wiktionary
bass	Maltese	False	Wiktionary
bass	Middle English	False	Wiktionary
bass	Norwegian Bokmål	True	Wiktionary
bass	Norwegian Nynorsk	True	Wiktionary
bass	Romansch	False	Wiktionary
bassist	Dutch	True	CogNet
bassist	English	True	Wiktionary
bastard	Catalan	True	Wiktionary
bastard	Czech	True	Wiktionary
bastard	Danish	True	Wiktionary
bastard	English	True	Wiktionary
bastard	Irish	True	Wiktionary
bastard	Middle English	True	Wiktionary
bastard	Middle French	True	Wiktionary
bastard	Old French	True	Wiktionary
bastard	Polish	True	Wiktionary
bastard	Romanian	True	Wiktionary
bastard	Swedish	True	Wiktionary
bastion	Dutch	True	Wiktionary
bastion	English	True	Wiktionary
bastion	French	True	Wiktionary
bastion	Norwegian Bokmål	True	Wiktionary
bastion	Norwegian Nynorsk	True	Wiktionary
bastion	Polish	True	Wiktionary
bastion	Romanian	True	CogNet
bastion	Swedish	True	Wiktionary
bat	Aromanian	False	Wiktionary
bat	Basque	False	Wiktionary
bat	Catalan	True	Wiktionary
bat	Cebuano	False	Wiktionary
bat	Danish	True	CogNet
bat	English	True	Wiktionary
bat	French	False	CogNet
bat	German	False	CogNet
bat	Haitian Creole	False	CogNet
bat	Hokkien	False	CogNet
bat	Jamaican Creole	True	Wiktionary
bat	Jingpho	False	Wiktionary
bat	Luo	False	Wiktionary
bat	Middle Dutch	False	Wiktionary
bat	Middle English	True	Wiktionary
bat	Old English	False	Wiktionary
bat	Old French	False	Wiktionary
bat	Old Irish	False	Wiktionary
bat	Polish	False	Wiktionary
bat	Romanian	True	CogNet
bat	Serbo-Croatian	False	CogNet
bat	Spanish	True	Wiktionary
bat	Translingual	False	Wiktionary
bat	Turkish	False	Wiktionary
bat	Tzotzil	False	Wiktionary
bat	Yola	False	Wiktionary
bat	Yucatec Maya	False	Wiktionary
bat	Zhuang	False	Wiktionary
batch	English	True	Wiktionary
batch	Swedish	True	Wiktionary
bath	English	True	Wiktionary
bath	French	False	Wiktionary
bath	Middle English	True	Wiktionary
bath	Welsh	False	Wiktionary
bath	Yola	False	Wiktionary
bathe	English	True	Wiktionary
bathe	Middle English	False	Wiktionary
bathed	Middle English	False	Wiktionary
bathroom	English	True	Wiktionary
bathrooms	English	True	Wiktionary
baths	French	False	CogNet
baths	Welsh	False	CogNet
bathtub	English	True	Wiktionary
baton	Cebuano	True	Wiktionary
baton	Crimean Tatar	False	Wiktionary
baton	English	True	Wiktionary
baton	Esperanto	False	Wiktionary
baton	Haitian Creole	False	Wiktionary
baton	Hiligaynon	False	Wiktionary
baton	Japanese	False	Wiktionary
baton	Louisiana Creole	False	Wiktionary
baton	Mauritian Creole	False	Wiktionary
baton	Polish	True	CogNet
baton	Romanian	False	CogNet
baton	Seychellois Creole	False	CogNet
baton	Tagalog	True	Wiktionary
baton	Tetum	False	Wiktionary
bats	Catalan	False	Wiktionary
bats	Dutch	False	Wiktionary
bats	English	True	Wiktionary
bats	French	False	Wiktionary
bats	Limburgish	False	Wiktionary
bats	Spanish	False	Wiktionary
bats	Volapük	False	Wiktionary
batter	Danish	False	Wiktionary
batter	Dutch	False	Wiktionary
batter	French	False	Wiktionary
batter	Italian	False	Wiktionary
batter	Luxembourgish	False	Wiktionary
batter	Romansch	False	Wiktionary
batter	Scots	True	Wiktionary
batteries	French	False	CogNet
battery	English	True	Wiktionary
battle	English	True	Wiktionary
battlefield	English	True	Wiktionary
battleship	English	True	Wiktionary
bay	Anguthimri	False	Wiktionary
bay	Cebuano	False	Wiktionary
bay	Cornish	False	Wiktionary
bay	Crimean Tatar	False	Wiktionary
bay	English	True	Wiktionary
bay	Guianese Creole	False	Wiktionary
bay	Haitian Creole	False	Wiktionary
bay	Hone	False	Wiktionary
bay	Nyunga	False	Wiktionary
bay	San Juan Guelavía Zapotec	False	Wiktionary
bay	Spanish	False	Wiktionary
bay	Tandaganon	False	Wiktionary
bay	Tatar	False	Wiktionary
bay	Tausug	False	Wiktionary
bay	Turkish	False	Wiktionary
bay	Vietnamese	False	Wiktionary
bay	Zoogocho Zapotec	False	Wiktionary
bayonet	Indonesian	True	Wiktionary
bayou	French	True	Wiktionary
bays	English	True	Wiktionary
bazaar	Dutch	True	Wiktionary
bazaar	Indonesian	False	Wiktionary
beach	French	False	CogNet
beach	Irish	False	CogNet
beach	Scottish Gaelic	False	CogNet
beacon	English	True	Wiktionary
bead	Hungarian	False	Wiktionary
bead	Irish	False	Wiktionary
bead	Old English	False	Wiktionary
beak	Basque	False	Wiktionary
beak	Tyap	False	Wiktionary
beam	English	True	Wiktionary
beam	German	False	Wiktionary
beam	Middle English	False	Wiktionary
beam	Old English	True	Wiktionary
beam	Romanian	False	Wiktionary
beam	West Frisian	False	Wiktionary
bean	Basque	False	Wiktionary
bean	English	True	Wiktionary
bean	Irish	False	Wiktionary
bean	Middle English	False	Wiktionary
bean	Old English	True	Wiktionary
bean	Polish	False	Wiktionary
bean	Scottish Gaelic	False	Wiktionary
bean	Swedish	False	Wiktionary
bean	West Frisian	True	Wiktionary
beans	Latin	False	Wiktionary
bear	English	True	Wiktionary
bear	Irish	False	Wiktionary
bear	West Frisian	True	Wiktionary
beard	English	True	Wiktionary
beard	Old English	True	Wiktionary
bearer	English	True	Wiktionary
bearer	Latin	False	Wiktionary
bears	English	True	Wiktionary
bears	West Frisian	False	Wiktionary
beast	English	True	Wiktionary
beast	Middle English	False	Wiktionary
beast	Yola	True	Wiktionary
beat	Catalan	False	Wiktionary
beat	Dutch	True	Wiktionary
beat	English	True	Wiktionary
beat	Finnish	True	Wiktionary
beat	Italian	True	Wiktionary
beat	Latin	False	Wiktionary
beat	Megleno-Romanian	False	Wiktionary
beat	Romanian	False	Wiktionary
beat	Rukai	False	Wiktionary
beat	Volapük	False	Wiktionary
beat-up	English	True	Wiktionary
beaten	Middle English	False	Wiktionary
beats	Catalan	False	Wiktionary
beats	Dutch	False	Wiktionary
beats	English	True	Wiktionary
beau	Aromanian	False	Wiktionary
beau	English	True	Wiktionary
beau	French	False	Wiktionary
beau	Middle English	False	Wiktionary
beau	Middle French	False	Wiktionary
beau	Old French	False	Wiktionary
beau	Romanian	False	Wiktionary
beauty	Dutch	True	CogNet
beaver	English	True	Wiktionary
became	Spanish	False	Wiktionary
bed	Afrikaans	True	Wiktionary
bed	Breton	False	Wiktionary
bed	Danish	True	Wiktionary
bed	Dutch	True	Wiktionary
bed	English	True	Wiktionary
bed	Kriol	True	Wiktionary
bed	Middle English	True	Wiktionary
bed	Northern Kurdish	False	Wiktionary
bed	Norwegian Bokmål	True	Wiktionary
bed	Norwegian Nynorsk	True	Wiktionary
bed	Old English	False	Wiktionary
bed	Old Irish	False	Wiktionary
bed	Old Saxon	True	Wiktionary
bed	Swedish	False	Wiktionary
bed	Volapük	True	Wiktionary
bedding	Dutch	False	Wiktionary
bedroom	English	True	Wiktionary
bedrooms	English	True	Wiktionary
beds	Danish	False	Wiktionary
beds	English	True	Wiktionary
beds	Swedish	False	Wiktionary
bedside	English	True	Wiktionary
bee	Afar	False	Wiktionary
bee	Aiwoo	False	Wiktionary
bee	Aukan	False	Wiktionary
bee	Dumbea	False	Wiktionary
bee	English	True	Wiktionary
bee	Estonian	False	Wiktionary
bee	Finnish	True	Wiktionary
bee	Fula	False	Wiktionary
bee	Hadza	False	suffix
bee	Hungarian	False	suffix
bee	Latin	False	suffix
bee	Mandinka	False	suffix
bee	Manx	False	suffix
bee	Middle English	True	Wiktionary
bee	Navajo	False	Wiktionary
bee	Old Irish	False	Wiktionary
bee	Romanian	False	Wiktionary
bee	San Juan Guelavía Zapotec	False	Wiktionary
bee	Saterland Frisian	False	Wiktionary
bee	Swahili	False	Wiktionary
bee	Tetum	False	Wiktionary
bee	Võro	False	Wiktionary
bee	Yola	False	Wiktionary
beef	Afrikaans	False	Wiktionary
beef	Dutch	False	Wiktionary
been	Afrikaans	False	Wiktionary
been	Basque	False	Wiktionary
been	Dutch	False	Wiktionary
been	Dutch Low Saxon	False	Wiktionary
been	English	True	Wiktionary
been	Finnish	False	Wiktionary
been	Middle Dutch	False	Wiktionary
been	Middle English	False	Wiktionary
been	Scots	False	Wiktionary
been	Yola	False	Wiktionary
beep	English	True	Wiktionary
beep	Romanian	True	Wiktionary
beer	Afrikaans	False	Wiktionary
beer	Dutch	False	Wiktionary
beer	English	True	Wiktionary
beer	Latin	False	Wiktionary
beer	Limburgish	True	Wiktionary
beer	Middle Dutch	False	Wiktionary
beer	Old French	False	Wiktionary
beer	Somali	False	Wiktionary
beers	English	True	Wiktionary
bees	Afrikaans	False	Wiktionary
bees	Dutch	False	Wiktionary
bees	English	True	Wiktionary
bees	Finnish	False	Wiktionary
bees	Latin	False	Wiktionary
bees	Middle English	False	Wiktionary
bees	Pennsylvania German	False	Wiktionary
bees	Plautdietsch	False	Wiktionary
beet	Afrikaans	False	Wiktionary
beet	Dutch	False	Wiktionary
beet	English	True	Wiktionary
beet	Finnish	False	Wiktionary
beet	Latin	False	Wiktionary
beet	Middle English	False	Wiktionary
beet	Norman	False	Wiktionary
beetle	English	True	Wiktionary
beetles	English	True	Wiktionary
beets	English	True	Wiktionary
beg	Albanian	False	Wiktionary
beg	Dutch	False	Wiktionary
beg	English	True	Wiktionary
beg	Iban	False	Wiktionary
beg	Malay	False	Wiktionary
beg	Manx	False	Wiktionary
beg	Serbo-Croatian	False	Wiktionary
beg	Slovene	False	Wiktionary
beg	Volapük	False	Wiktionary
beg	Zhuang	False	Wiktionary
began	Middle Dutch	False	Wiktionary
began	Old English	False	Wiktionary
beggar	English	True	Wiktionary
beggar	Middle English	False	Wiktionary
begin	Dutch	True	CogNet
begin	English	True	Wiktionary
begin	Middle Dutch	False	CogNet
begin	Volapük	False	CogNet
beginner	Dutch	True	CogNet
beginners	Dutch	False	Wiktionary
begs	English	True	Wiktionary
begun	English	True	Wiktionary
begun	Volapük	False	Wiktionary
behavior	English	True	Wiktionary
behavioral	English	True	Wiktionary
behind-the-scenes	English	True	Wiktionary
behold	Danish	False	Wiktionary
behold	Norwegian Bokmål	False	Wiktionary
beholder	Danish	False	CogNet
beholder	Norwegian Bokmål	False	CogNet
beige	Afrikaans	True	Wiktionary
beige	Dutch	True	Wiktionary
beige	English	True	Wiktionary
beige	Finnish	True	Wiktionary
beige	French	True	Wiktionary
beige	German	True	Wiktionary
beige	Luxembourgish	True	Wiktionary
beige	Norwegian Bokmål	True	Wiktionary
beige	Norwegian Nynorsk	True	Wiktionary
beige	Spanish	False	Wiktionary
beige	Swedish	True	Wiktionary
being	Scottish Gaelic	False	Wiktionary
belief	Dutch	False	CogNet
belief	German	False	CogNet
believe	Dutch	False	Wiktionary
bell	Catalan	False	Wiktionary
bell	Chinese	False	Wiktionary
bell	English	True	Wiktionary
bell	German	False	Wiktionary
bell	Maltese	False	Wiktionary
bell	Welsh	False	Wiktionary
belligerent	Dutch	True	Wiktionary
belligerent	English	True	Wiktionary
belligerent	Latin	False	Wiktionary
bellows	English	True	Wiktionary
bells	Catalan	False	Wiktionary
bells	English	True	Wiktionary
belong	English	True	Wiktionary
belongs	English	True	Wiktionary
beloved	English	True	Wiktionary
belt	Afrikaans	True	Wiktionary
belt	Dutch	True	Wiktionary
belt	English	True	Wiktionary
belt	Maltese	False	Wiktionary
belt	Old English	True	Wiktionary
belts	English	True	Wiktionary
bench	English	True	Wiktionary
benches	English	True	Wiktionary
bend	Albanian	False	Wiktionary
bend	English	True	Wiktionary
bend	Northern Kurdish	False	Wiktionary
bend	Norwegian Nynorsk	True	Wiktionary
bend	Old Norse	False	Wiktionary
bend	Portuguese	True	Wiktionary
bend	Serbo-Croatian	False	Wiktionary
bending	English	True	Wiktionary
bending	Faroese	False	Wiktionary
bending	Icelandic	False	Wiktionary
bends	Old Norse	False	Wiktionary
benefactor	Catalan	True	Wiktionary
benefactor	Latin	True	Wiktionary
benefactor	Spanish	True	Wiktionary
beneficial	Catalan	False	Wiktionary
beneficial	English	True	Wiktionary
benefit	Italian	True	Wiktionary
benefit	Latin	False	Wiktionary
benevolence	English	True	Wiktionary
benign	Romanian	True	Wiktionary
benign	Swedish	True	Wiktionary
bent	Dutch	False	Wiktionary
bent	English	True	Wiktionary
bent	Hungarian	False	Wiktionary
bent	Lithuanian	False	Wiktionary
bent	Old Norse	False	Wiktionary
bent	Scots	False	Wiktionary
bent	Turkish	False	Wiktionary
beret	English	True	Wiktionary
beret	Polish	True	Wiktionary
beret	Romanian	False	Wiktionary
berry	English	True	Wiktionary
berth	Welsh	False	Wiktionary
beset	Afrikaans	False	Wiktionary
best	Dutch	True	Wiktionary
best	English	True	Wiktionary
best	Masurian	False	Wiktionary
best	Middle Dutch	True	Wiktionary
best	Middle English	False	Wiktionary
best	Norwegian Bokmål	True	Wiktionary
best	Norwegian Nynorsk	True	Wiktionary
best	Old Saxon	True	Wiktionary
best	Portuguese	False	Wiktionary
best	Scots	False	Wiktionary
best	Swedish	False	Wiktionary
best-seller	Catalan	False	Wiktionary
best-seller	English	True	Wiktionary
best-seller	French	False	Wiktionary
best-seller	Italian	False	Wiktionary
best-seller	Portuguese	False	Wiktionary
best-seller	Romanian	False	Wiktionary
best-selling	English	True	Wiktionary
bestseller	Czech	True	Wiktionary
bestseller	English	True	Wiktionary
bestseller	Finnish	True	Wiktionary
bestseller	Italian	True	Wiktionary
bestseller	Polish	True	Wiktionary
bestseller	Portuguese	True	CogNet
bestseller	Slovak	True	Wiktionary
bestseller	Spanish	True	Wiktionary
bet	Bislama	False	Wiktionary
bet	Brokskat	False	Wiktionary
bet	Crimean Tatar	False	Wiktionary
bet	English	True	Wiktionary
bet	Finnish	False	Wiktionary
bet	German	False	Wiktionary
bet	Italian	False	Wiktionary
bet	Karaim	False	Wiktionary
bet	Latgalian	False	Wiktionary
bet	Latvian	False	Wiktionary
bet	Lithuanian	False	Wiktionary
bet	Middle Dutch	False	Wiktionary
bet	Middle English	False	Wiktionary
bet	Norwegian Bokmål	False	Wiktionary
bet	Old English	False	Wiktionary
bet	Old Saxon	False	Wiktionary
bet	Polish	True	CogNet
bet	Romanian	False	CogNet
bet	Spanish	False	CogNet
bet	Swahili	False	CogNet
bet	Swedish	False	CogNet
bet	Tok Pisin	True	Wiktionary
bet	Turkish	False	Wiktionary
bet	Vilamovian	False	Wiktionary
bet	Volapük	False	Wiktionary
bet	Zhuang	False	Wiktionary
bet	Zoogocho Zapotec	False	Wiktionary
beta	Ambonese Malay	False	Wiktionary
beta	Asturian	True	Wiktionary
beta	Catalan	True	Wiktionary
beta	Czech	True	Wiktionary
beta	English	True	Wiktionary
beta	Faroese	True	Wiktionary
beta	Galician	True	Wiktionary
beta	Icelandic	True	Wiktionary
beta	Indonesian	True	Wiktionary
beta	Italian	True	Wiktionary
beta	Japanese	False	Wiktionary
beta	Latin	True	Wiktionary
beta	Malay	True	Wiktionary
beta	Old Irish	False	Wiktionary
beta	Polish	True	Wiktionary
beta	Portuguese	True	Wiktionary
beta	Romanian	True	Wiktionary
beta	Serbo-Croatian	True	Wiktionary
beta	Slovak	True	Wiktionary
beta	Spanish	True	Wiktionary
beta	Swedish	True	Wiktionary
bets	English	True	Wiktionary
bets	Portuguese	False	Wiktionary
bets	Swedish	False	Wiktionary
better	Central Franconian	False	Wiktionary
better	Middle English	False	Wiktionary
better	Scots	True	Wiktionary
better	West Frisian	False	Wiktionary
beverage	English	True	Wiktionary
beverage	Middle English	True	Wiktionary
beverage	Old French	False	Wiktionary
beverages	English	True	Wiktionary
beverages	Middle English	False	Wiktionary
beware	Dutch	False	Wiktionary
bias	English	True	Wiktionary
bias	Indonesian	True	Wiktionary
bias	Malay	True	Wiktionary
bias	Old Irish	False	Wiktionary
bible	Czech	True	CogNet
bible	English	True	Wiktionary
bible	French	True	Wiktionary
bible	Middle English	False	Wiktionary
biblical	English	True	Wiktionary
biceps	Dutch	True	Wiktionary
biceps	English	True	Wiktionary
biceps	French	True	Wiktionary
biceps	Latin	False	Wiktionary
biceps	Polish	True	Wiktionary
biceps	Romanian	True	Wiktionary
biceps	Serbo-Croatian	True	Wiktionary
bicycle	French	True	Wiktionary
bicycles	French	False	Wiktionary
bid	Afrikaans	False	Wiktionary
bid	Cimbrian	False	Wiktionary
bid	Danish	False	Wiktionary
bid	Dutch	False	Wiktionary
bid	English	True	Wiktionary
bid	Lushootseed	False	suffix
bid	Navajo	False	suffix
bid	Ojibwe	False	suffix
bid	Old Irish	False	Wiktionary
bid	Polish	True	CogNet
bid	Volapük	False	CogNet
bid	Welsh	False	CogNet
bid	Western Apache	False	suffix
bid	Zhuang	False	CogNet
bidder	Danish	False	Wiktionary
bidder	Dutch	False	Wiktionary
bidder	English	True	Wiktionary
bids	Danish	False	Wiktionary
bids	English	True	Wiktionary
big	Dutch	False	Wiktionary
big	English	True	Wiktionary
big	Irish	False	Wiktionary
big	Italian	True	Wiktionary
big	Romagnol	False	Wiktionary
big	Scots	False	Wiktionary
big	Torres Strait Creole	True	Wiktionary
big	Welsh	False	Wiktionary
big	Western Apache	False	Wiktionary
big	Yola	True	Wiktionary
bigger	English	True	Wiktionary
bike	Basque	False	Wiktionary
bike	English	True	Wiktionary
bike	Farefare	False	Wiktionary
bike	French	False	Wiktionary
bike	Italian	False	Wiktionary
bike	Norman	False	Wiktionary
bike	Northern Kurdish	False	Wiktionary
bike	Slovene	False	Wiktionary
biker	English	True	Wiktionary
biker	French	True	Wiktionary
biker	Italian	True	Wiktionary
biker	Romanian	True	Wiktionary
biker	Spanish	True	Wiktionary
bikes	English	True	Wiktionary
bikes	French	False	Wiktionary
bikes	Norman	False	Wiktionary
bikini	Cebuano	True	Wiktionary
bikini	Dutch	True	Wiktionary
bikini	English	True	Wiktionary
bikini	Finnish	True	CogNet
bikini	French	True	Wiktionary
bikini	Indonesian	True	Wiktionary
bikini	Italian	True	Wiktionary
bikini	Japanese	False	Wiktionary
bikini	Norman	True	Wiktionary
bikini	Norwegian Bokmål	True	Wiktionary
bikini	Norwegian Nynorsk	True	Wiktionary
bikini	Polish	True	Wiktionary
bikini	Romanian	True	Wiktionary
bikini	Serbo-Croatian	True	Wiktionary
bikini	Spanish	True	Wiktionary
bikini	Swahili	True	Wiktionary
bikini	Swedish	True	Wiktionary
bikini	Turkish	True	Wiktionary
bilateral	Catalan	True	Wiktionary
bilateral	English	True	Wiktionary
bilateral	Galician	True	Wiktionary
bilateral	German	True	Wiktionary
bilateral	Indonesian	True	Wiktionary
bilateral	Interlingua	True	Wiktionary
bilateral	Luxembourgish	True	Wiktionary
bilateral	Norwegian Bokmål	True	Wiktionary
bilateral	Norwegian Nynorsk	True	Wiktionary
bilateral	Portuguese	True	Wiktionary
bilateral	Romanian	False	Wiktionary
bilateral	Spanish	True	Wiktionary
bile	Albanian	False	Wiktionary
bile	English	True	Wiktionary
bile	French	True	Wiktionary
bile	Irish	False	Wiktionary
bile	Italian	True	Wiktionary
bile	Latin	False	suffix
bile	Norwegian Bokmål	False	suffix
bile	Norwegian Nynorsk	False	suffix
bile	Old Irish	False	suffix
bile	Portuguese	True	Wiktionary
bile	Romanian	False	Wiktionary
bile	Scottish Gaelic	False	Wiktionary
bile	Serbo-Croatian	False	Wiktionary
bile	Turkish	False	Wiktionary
bile	West Frisian	False	Wiktionary
bile	Yola	False	Wiktionary
biles	English	True	Wiktionary
biles	Latin	False	suffix
bilingual	English	True	Wiktionary
bilingual	German	True	Wiktionary
bill	Cimbrian	False	Wiktionary
bill	East Central German	False	Wiktionary
bill	English	True	Wiktionary
bill	French	True	Wiktionary
bill	Old English	False	Wiktionary
bill	Swedish	False	Wiktionary
billed	English	True	Wiktionary
billing	English	True	Wiktionary
bills	French	False	Wiktionary
bills	Jamaican Creole	False	Wiktionary
bin	Biak	False	Wiktionary
bin	Dalmatian	False	Wiktionary
bin	Egyptian	False	Wiktionary
bin	English	True	Wiktionary
bin	French	True	CogNet
bin	German	False	CogNet
bin	Guinea-Bissau Creole	False	CogNet
bin	Indonesian	True	CogNet
bin	Japanese	False	CogNet
bin	Krio	False	CogNet
bin	Maltese	False	CogNet
bin	Mandarin	False	CogNet
bin	North Frisian	False	CogNet
bin	Northern Kurdish	False	CogNet
bin	Ojibwe	False	suffix
bin	Papiamentu	False	CogNet
bin	Swahili	False	CogNet
bin	Swedish	False	CogNet
bin	Taivoan	False	CogNet
bin	Talysh	False	CogNet
bin	Tok Pisin	False	CogNet
bin	Translingual	False	Wiktionary
bin	Turkish	False	CogNet
bin	Welsh	True	Wiktionary
bin	Yola	False	Wiktionary
